"","Año","Mes","Sede","Producto","Peso Kg.","Tipo de Envase","Pais Origen"
"1658","2023",3,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","ARANDANO, planta  in vitro",500,"CAJAS DE PLASTICO","CHILE"
"1659","2023",3,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","TOMATE, semilla",0.03137,"SACHETS","EEUU"
"1660","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PERA, fruta fresca",23040,"CAJA(S)","CHILE"
"1661","2023",3,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","MAIZ, semilla",6.98,"SOBRES","CHILE"
"1662","2023",3,"AGUAS VERDES, TUMBES","PITAHAYA, fruto fresco",23500,"CAJA(S)","ECUADOR"
"1663","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MATERIAS VEGETALES, para tallar trabajadas con algun proceso de la CRF 2",1549.443,"CAJA(S)","CHINA"
"1664","2023",3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",84180,"GRANEL","BOLIVIA"
"1665","2023",3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",145100,"GRANEL","BOLIVIA"
"1666","2023",3,"AGUAS VERDES, TUMBES","PITAHAYA, fruto fresco",22000,"CAJA(S)","ECUADOR"
"1667","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ALMENDRA, sin cáscara secado al natural",19958.4,"CAJA(S)","EEUU"
"1668","2023",3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",107000,"SACO(S)","BOLIVIA"
"1669","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","CANELA, corteza entera seca al natural",5000,"SACO(S)","SRI LANKA"
"1670","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","CANELA, corteza entera seca al natural",6000,"CAJA(S)","SRI LANKA"
"1671","2023",3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",175000,"SACO(S)","BOLIVIA"
"1672","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","CEBOLLA, triturada o pulverizada",3980,"CAJA(S)","CHINA"
"1673","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","APIO, polvo",1880,"CAJA(S)","CHINA"
"1674","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","CULANTRO, polvo",100,"CAJA(S)","CHINA"
"1675","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PORO, deshidratado",1580,"CAJA(S)","CHINA"
"1676","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","JENGIBRE (=KION), polvo",660,"CAJA(S)","CHINA"
"1677","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","CURCUMA, polvo",980,"CAJA(S)","CHINA"
"1678","2023",3,"AGUAS VERDES, TUMBES","PITAHAYA, fruto fresco",22000,"CAJA(S)","ECUADOR"
"1679","2023",3,"SANTA ROSA, TACNA","SOYA, torta",15000,"SACO(S)","BOLIVIA"
"1680","2023",3,"SANTA ROSA, TACNA","SOYA, torta",13500,"SACO(S)","BOLIVIA"
"1681","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AJO, molido",3000,"CAJA(S)","EEUU"
"1682","2023",3,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","MELON, semilla",0.214,"SACHETS","HOLANDA"
"1683","2023",3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",58510,"GRANEL","BOLIVIA"
"1684","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARVEJA, grano partido",167965,"SACO(S)","EEUU"
"1685","2023",3,"AGUAS VERDES, TUMBES","CAÑA DE GUAYAQUIL, seca al natural",34000,"UNIDADES","ECUADOR"
"1686","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, grano pilado",2e+05,"SACO(S)","URUGUAY"
"1687","2023",3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",115500,"SACO(S)","BOLIVIA"
"1688","2023",3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",116000,"SACO(S)","BOLIVIA"
"1689","2023",3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",114000,"SACO(S)","BOLIVIA"
"1690","2023",3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",58900,"SACO(S)","BOLIVIA"
"1691","2023",3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",114000,"SACO(S)","BOLIVIA"
"1692","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, grano pilado",250000,"SACO(S)","URUGUAY"
"1693","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, grano pilado",275000,"SACO(S)","URUGUAY"
"1694","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, grano pilado",250000,"SACO(S)","URUGUAY"
"1695","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARVEJA, grano partido",74163,"SACO(S)","CANADA"
"1696","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AZUCAR CRUDA, sólido",125000,"SACO(S)","EL SALVADOR"
"1697","2023",3,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","SANDIA, semilla",1.054,"SACHETS","CHILE"
"1698","2023",3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",147000,"SACO(S)","BOLIVIA"
"1699","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","LAUREL, hoja seca al natural",5000,"SACO(S)","ESPAÑA"
"1700","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","FREJOL CANARIO, grano",22000,"BOLSAS","MEXICO"
"1701","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","SOYA, torta",19991990,"GRANEL","ARGENTINA"
"1702","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","LENTEJA, grano",74298,"SACO(S)","CANADA"
"1703","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ACHIOTE, grano",34236,"SACO(S)","COSTA DE MARFIL"
"1704","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TRIGO, harina",3000,"SACO(S)","ESPAÑA"
"1705","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","SOYA, torta",9387450,"GRANEL","BOLIVIA"
"1706","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","GIRASOL, torta",3004440,"GRANEL","BOLIVIA"
"1707","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, grano pilado",483945,"GRANEL","URUGUAY"
"1708","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, grano pilado",3e+05,"SACO(S)","URUGUAY"
"1709","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, grano pilado",325000,"GRANEL","URUGUAY"
"1710","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, grano pilado",624535,"GRANEL","URUGUAY"
"1711","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, grano pilado",125000,"SACO(S)","URUGUAY"
"1712","2023",3,"PUERTO DE ILO, MOQUEGUA","TRAVIESA (DURMIENTES) DE MADERA, impregnadas con agentes conservantes",110260,"UNIDADES","MEXICO"
"1713","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","CAUCHO, técnicamente especificado (TSNR)",20160,"PALETAS","COLOMBIA"
"1714","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","UVA (PASAS), secas industrialmente",20000,"CAJA(S)","CHILE"
"1715","2023",3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",144000,"SACO(S)","BOLIVIA"
"1716","2023",3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",83980,"SACO(S)","BOLIVIA"
"1717","2023",3,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","VID, estaca sin enraizar",1,"CAJA(S)","EEUU"
"1718","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, grano pilado",132500,"SACO(S)","BRASIL"
"1719","2023",3,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","PALO SANTO, trozos secos",100,"CAJA(S)","EEUU"
"1720","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANZANA, fruto fresco",19551,"CAJA(S)","CHILE"
"1721","2023",3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AZUCAR CRUDA, sólido",125000,"SACO(S)","NICARAGUA"
"1722","2023",3,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","CEBOLLA, semilla",0.08,"SACHETS","EEUU"
