"","Año","Mes","Sede","Producto","Peso.Kg.","Tipo.de.Envase","Pais.Origen"
"4752",2025,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",145000,"SACO(S)","BOLIVIA"
"4753",2025,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",146500,"SACO(S)","BOLIVIA"
"4754",2025,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",125000,"SACO(S)","BOLIVIA"
"4755",2025,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",116000,"SACO(S)","BOLIVIA"
"4756",2025,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",116000,"SACO(S)","BOLIVIA"
"4757",2025,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",55700,"GRANEL","BOLIVIA"
"4758",2025,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",84000,"GRANEL","BOLIVIA"
"4759",2025,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",56700,"GRANEL","BOLIVIA"
"4760",2025,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",143000,"SACO(S)","BOLIVIA"
"4761",2025,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",144000,"SACO(S)","BOLIVIA"
"4762",2025,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",143520,"SACO(S)","BOLIVIA"
"4763",2025,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",140060,"SACO(S)","BOLIVIA"
"4764",2025,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",116000,"SACO(S)","BOLIVIA"
"4765",2025,3,"AGUAS VERDES, TUMBES","PITAHAYA, fruto fresco",21980,"CAJA(S)","ECUADOR"
"4766",2025,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","AZUCAR BLANCA O REFINADA (lectura polarimetrica mayor 99.5°)",28000,"SACO(S)","BOLIVIA"
"4767",2025,3,"SANTA ROSA, TACNA","NECTARINA, fruto fresco",23040,"CAJA(S)","CHILE"
"4768",2025,3,"AGUAS VERDES, TUMBES","PITAHAYA, fruto fresco",13000,"CAJA(S)","ECUADOR"
"4769",2025,3,"AGUAS VERDES, TUMBES","PITAHAYA, fruto fresco",14000,"CAJA(S)","ECUADOR"
"4770",2025,3,"AGUAS VERDES, TUMBES","PITAHAYA, fruto fresco",22000,"CAJA(S)","ECUADOR"
"4771",2025,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",143000,"SACO(S)","BOLIVIA"
"4772",2025,3,"SANTA ROSA, TACNA","LENTEJA, grano",49896,"SACO(S)","CANADA"
"4773",2025,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","COCO, fibra (para sustrato)",393290,"PALETAS","SRI LANKA"
"4774",2025,3,"SANTA ROSA, TACNA","LENTEJA, grano",78654,"SACO(S)","CANADA"
"4775",2025,3,"SANTA ROSA, TACNA","CIRUELA, fruto fresco",12480,"CAJA(S)","CHILE"
"4776",2025,3,"SANTA ROSA, TACNA","NECTARINA, fruto fresco",10560,"CAJA(S)","CHILE"
"4777",2025,3,"SANTA ROSA, TACNA","CLAVO DE OLOR, entera seca al natural",10000,"CAJA(S)","INDONESIA"
"4778",2025,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","CANELA, corteza entera seca al natural",4840,"CAJA(S)","VIETNAM"
"4779",2025,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AZUCAR BLANCA O REFINADA (lectura polarimetrica mayor 99.5°)",265000,"SACO(S)","COLOMBIA"
"4780",2025,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AZUCAR BLANCA O REFINADA (lectura polarimetrica mayor 99.5°)",261900,"SACO(S)","COLOMBIA"
"4781",2025,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AZUCAR BLANCA O REFINADA (lectura polarimetrica mayor 99.5°)",212000,"SACO(S)","COLOMBIA"
