"","Año","Mes","Sede","Producto","Peso.Kg.","Tipo.de.Envase","Pais.Origen"
"19068",2025,8,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",145000,"SACO(S)","BOLIVIA"
"19069",2025,8,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","NUEZ, con cáscara seca al natural",104580,"SACO(S)","CHILE"
"19070",2025,8,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",28000,"GRANEL","BOLIVIA"
"19071",2025,8,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",28000,"GRANEL","BOLIVIA"
"19072",2025,8,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",27276,"SACO(S)","BOLIVIA"
"19073",2025,8,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",84000,"GRANEL","BOLIVIA"
"19074",2025,8,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",28000,"GRANEL","BOLIVIA"
"19075",2025,8,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",24989,"SACO(S)","BOLIVIA"
"19076",2025,8,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",28000,"GRANEL","BOLIVIA"
"19077",2025,8,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",28500,"GRANEL","BOLIVIA"
"19078",2025,8,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",112000,"GRANEL","BOLIVIA"
"19079",2025,8,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",55400,"GRANEL","BOLIVIA"
"19080",2025,8,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",28000,"GRANEL","BOLIVIA"
"19081",2025,8,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",28000,"GRANEL","BOLIVIA"
"19082",2025,8,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",28000,"GRANEL","BOLIVIA"
"19083",2025,8,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",28000,"GRANEL","BOLIVIA"
"19084",2025,8,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",28000,"GRANEL","BOLIVIA"
"19085",2025,8,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",28000,"GRANEL","BOLIVIA"
"19086",2025,8,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANZANA, fruto fresco",19716,"CAJA(S)","CHILE"
"19087",2025,8,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",30000,"SACO(S)","BOLIVIA"
"19088",2025,8,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",112000,"SACO(S)","BOLIVIA"
