"","Año","Mes","Sede","Producto","Peso Kg.","Tipo de Envase","Pais Origen"
"2638","2022",9,"SANTA ROSA, TACNA","CIRUELA, fruto seco naturalmente",24000,"CAJA(S)","CHILE"
"2639","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","Articulos para fiestas de navidad que sean o contengan material vegetal
",90.694,"UNIDADES","PANAMA"
"2640","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PIMIENTA, molida",490,"CAJA(S)","CHINA"
"2641","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","UVA (PASAS), secas naturalmente",24500,"CAJA(S)","ARGENTINA"
"2642","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MAIZ, almidon",21000,"BOLSAS","ARGENTINA"
"2643","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MADERA, monturas y mangos de herramientas, monturas y mangos de cepillos, brochas o escobas, de madera; hormas, ensanchadores y tensores del calzado, de madera ; con algún proceso de la CRF 2",28500,"SACO(S)","CHINA"
"2644","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PAPA, fécula",220000,"BIG BAG","ALEMANIA"
"2645","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MADERA, monturas y mangos de herramientas, monturas y mangos de cepillos, brochas o escobas, de madera; hormas, ensanchadores y tensores del calzado, de madera ; con algún proceso de la CRF 2",23508.55,"SACO(S)","CHINA"
"2646","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ALGODON, fibra sin cardar ni peinar (>22.22 mm = o <28.57 mm)",97580,"FARDOS","EEUU"
"2647","2022",9,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","MAIZ, harina",0.1,"BOLSAS","REINO UNIDO"
"2648","2022",9,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","AVENA, grano aplastado o en copos (hojuelas)",0.1,"BOLSAS","REINO UNIDO"
"2649","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","CEBADA, grano",13267620,"GRANEL","AUSTRALIA"
"2650","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MADERA, monturas y mangos de herramientas, monturas y mangos de cepillos, brochas o escobas, de madera; hormas, ensanchadores y tensores del calzado, de madera ; con algún proceso de la CRF 2",28350,"SACO(S)","CHINA"
"2651","2022",9,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",145738,"SACO(S)","BOLIVIA"
"2652","2022",9,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MAIZ, harina",22000,"FARDOS","COLOMBIA"
"2653","2022",9,"SANTA ROSA, TACNA","MANZANA, fruto fresco",23520,"CAJA(S)","CHILE"
