"","Año","Mes","Sede","Producto","Peso Kg.","Tipo de Envase","Pais Origen"
"688","2022",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","DURAZNO, descarozado seco industrial",5680,"CAJA(S)","CHILE"
"689","2022",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","DURAZNO, seco industrial",4230,"CAJA(S)","CHILE"
"690","2022",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","AZUCAR BLANCA O REFINADA (lectura polarimetrica mayor 99.5°)",19500,"SACO(S)","BOLIVIA"
"691","2022",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","AZUCAR BLANCA O REFINADA (lectura polarimetrica mayor 99.5°)",93500,"SACO(S)","BOLIVIA"
"692","2022",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PAPA, fécula",1e+05,"SACO(S)","ALEMANIA"
"693","2022",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TURBA",126155,"BIG BAG","LETONIA"
"694","2022",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","CULANTRO, semilla",20000,"SACO(S)","EEUU"
"695","2022",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","GARBANZO, grano",69000,"SACO(S)","MEXICO"
"696","2022",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MAIZ REVENTON, grano",130400,"SACO(S)","ARGENTINA"
"697","2022",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",87000,"SACO(S)","BOLIVIA"
"698","2022",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",26000,"GRANEL","BOLIVIA"
"699","2022",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ACELGA, semilla",20,"LATAS","HOLANDA"
"700","2022",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","BETARRAGA, semilla",209,"SOBRES ALUMINIZADOS","HOLANDA"
"701","2022",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ESPINACA, semilla",200,"LATAS","HOLANDA"
"702","2022",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","RABANITO, semilla",80,"LATAS","HOLANDA"
"703","2022",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TRACTOR USADO, con motor de potencia superior a 130KW",18800,"UNIDADES","EEUU"
"704","2022",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PERA, fruta fresca",23058,"CAJA(S)","ARGENTINA"
"705","2022",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","LILIUM (=AZUCENA), bulbo",19950,"JABAS","HOLANDA"
"706","2022",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TURBA",22766,"BIG BAG","FINLANDIA"
"707","2022",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",29000,"SACO(S)","BOLIVIA"
"708","2022",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TRIGO, gluten",18000,"BOLSAS","BELGICA"
"709","2022",6,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",57000,"GRANEL","BOLIVIA"
"710","2022",6,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","MARIPOSA, colección",0.4,"UNIDADES","ALEMANIA"
"711","2022",6,"IÑAPARI, MADRE DE DIOS","MAIZ AMARILLO DURO, grano",32000,"GRANEL","BRASIL"
"712","2022",6,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","LECHUGA, semilla",0.698,"SACHETS","FRANCIA"
"713","2022",6,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","SANDIA, semilla",2.332,"SACHETS","EEUU"
"714","2022",6,"IÑAPARI, MADRE DE DIOS","MAIZ, grano (mondado, perlado, troceado o quebrantado)",31950,"SACO(S)","BRASIL"
"715","2022",6,"PUESTO DE CONTROL- CEBAF","ROSA, flores frescas cortadas",1850,"CAJA(S)","ECUADOR"
"716","2022",6,"PUESTO DE CONTROL- CEBAF","CLAVEL, flores frescas cortadas",800,"CAJA(S)","ECUADOR"
"717","2022",6,"PUESTO DE CONTROL- CEBAF","LILIUM (=AZUCENA), flores frescas cortadas",50,"CAJA(S)","ECUADOR"
"718","2022",6,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","ARANDANO, planta",556,"CAJA(S)","EEUU"
"719","2022",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARVEJA, grano partido",98884,"SACO(S)","CANADA"
"720","2022",6,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","LENTEJA, grano",74844,"SACO(S)","CANADA"
