"","Año","Mes","Sede","Producto","Peso.Kg.","Tipo.de.Envase","Pais.Origen"
"1","2024",1,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",144500,"SACO(S)","BOLIVIA"
"2","2024",1,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",172000,"SACO(S)","BOLIVIA"
"3","2024",1,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","ARROZ, semilla",60,"SACO(S)","COLOMBIA"
"4","2024",1,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PERA, fruta fresca",23946.3,"CAJA(S)","ARGENTINA"
"5","2024",1,"PUERTO DE PAITA , PIURA","PINO, madera aserrada con algún proceso de la CRF2",18110,"PALETAS","CHILE"
"6","2024",1,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",85470,"GRANEL","BOLIVIA"
"7","2024",1,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",77750,"GRANEL","BOLIVIA"
"8","2024",1,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",56440,"GRANEL","BOLIVIA"
"9","2024",1,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","PIMIENTO, semilla",0.05,"SACHETS","FRANCIA"
"10","2024",1,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","PIMIENTO, semilla",0.719,"SACHETS","EEUU"
"11","2024",1,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AVENA, grano aplastado o en copos (hojuelas)",26000,"SACO(S)","CHILE"
"12","2024",1,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, madera aserrada con algún proceso de la CRF2",22631,"PAQUETES","CHILE"
"13","2024",1,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, madera aserrada con algún proceso de la CRF2",242615,"PAQUETES","CHILE"
"14","2024",1,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, madera aserrada con algún proceso de la CRF2",171913,"PAQUETES","CHILE"
"15","2024",1,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, madera aserrada con algún proceso de la CRF2",212947,"PAQUETES","CHILE"
"16","2024",1,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, postes de madera con algun proceso de la CRF 2",206177,"PIEZAS","EEUU"
"17","2024",1,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, postes de madera con algun proceso de la CRF 2",39890,"PIEZAS","EEUU"
"18","2024",1,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","Cortadora de cesped autopropulsada, con motor, en las que el dispositivo de corte gire en un plano horizontal, usada
",340,"PALETAS","EEUU"
"19","2024",1,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","CANELA, corteza entera seca al natural",43680,"CAJA(S)","SRI LANKA"
"20","2024",1,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",25000,"GRANEL","BOLIVIA"
"21","2024",1,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",28500,"GRANEL","BOLIVIA"
"22","2024",1,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",27740,"GRANEL","BOLIVIA"
"23","2024",1,"PUERTO DE PAITA , PIURA","YUTE, sacos",16650,"FARDOS","INDIA"
"24","2024",1,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","COCO, fibra (para sustrato)",124184,"PALETAS","SRI LANKA"
"25","2024",1,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARVEJA, grano partido",23930,"SACO(S)","EEUU"
"26","2024",1,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","PIMIENTO, semilla",11.189,"SACHETS","EEUU"
"27","2024",1,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",56000,"GRANEL","BOLIVIA"
"28","2024",1,"SANTA ROSA, TACNA","CEREZA, fruta fresca",3840,"CAJA(S)","CHILE"
"29","2024",1,"SANTA ROSA, TACNA","NECTARINA, fruto fresco",13620,"CAJA(S)","CHILE"
"30","2024",1,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",56000,"GRANEL","BOLIVIA"
"31","2024",1,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",27000,"GRANEL","BOLIVIA"
"32","2024",1,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","CANELA, corteza entera seca al natural",14560,"CAJA(S)","SRI LANKA"
"33","2024",1,"SANTA ROSA, TACNA","CIRUELA, fruto fresco",13440,"CAJA(S)","CHILE"
"34","2024",1,"SANTA ROSA, TACNA","NECTARINA, fruto fresco",7680,"CAJA(S)","CHILE"
"35","2024",1,"SANTA ROSA, TACNA","DURAZNO, fruto fresco",1920,"CAJA(S)","CHILE"
"36","2024",1,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TRIGO, harina",75000,"BOLSAS","TURQUIA"
"37","2024",1,"SANTA ROSA, LORETO","AZUCAR BLANCA O REFINADA (lectura polarimetrica mayor 99.5°)",1500000,"SACO(S)","BRASIL"
"38","2024",1,"SANTA ROSA, LORETO","AZUCAR BLANCA O REFINADA (lectura polarimetrica mayor 99.5°)",1000020,"PAQUETES","BRASIL"
"39","2024",1,"SANTA ROSA, LORETO","AZUCAR DE CAÑA, solido en bruto",2e+05,"SACO(S)","BRASIL"
"40","2024",1,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TÉ VERDE, polvo",1000.2,"CAJA(S)","CHINA"
"41","2024",1,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MAIZ, almidon",22000,"BOLSAS","TURQUIA"
"42","2024",1,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MAIZ, semilla",37508.39,"BOLSAS","MEXICO"
"43","2024",1,"AGUAS VERDES, TUMBES","CAÑA DE GUAYAQUIL, seca al natural",34000,"UNIDADES","ECUADOR"
"44","2024",1,"AGUAS VERDES, TUMBES","FREJOL DE PALO, grano",80100,"SACO(S)","ECUADOR"
"45","2024",1,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PERA, fruta fresca",23814,"CAJA(S)","ARGENTINA"
"46","2024",1,"SANTA ROSA, TACNA","CIRUELA, fruto fresco",5616,"CAJA(S)","CHILE"
"47","2024",1,"SANTA ROSA, TACNA","NECTARINA, fruto fresco",11648,"CAJA(S)","CHILE"
"48","2024",1,"SANTA ROSA, TACNA","MANZANA, fruto fresco",10241,"CAJA(S)","CHILE"
