"","Año","Mes","Sede","Producto","Peso Kg.","Tipo de Envase","Pais Origen"
"1564","2022",10,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MADERA, monturas y mangos de herramientas, monturas y mangos de cepillos, brochas o escobas, de madera; hormas, ensanchadores y tensores del calzado, de madera ; con algún proceso de la CRF 2",0.254,"PIEZAS","MEXICO"
"1565","2022",10,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MADERA, monturas y mangos de herramientas, monturas y mangos de cepillos, brochas o escobas, de madera; hormas, ensanchadores y tensores del calzado, de madera ; con algún proceso de la CRF 2",980.528,"PIEZAS","MEXICO"
"1566","2022",10,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","CHIA, grano",3,"BOLSAS","PARAGUAY"
"1567","2022",10,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","ACACIA, planta seca, pulverizada",10,"BOLSAS","INDIA"
"1568","2022",10,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","HENNA, polvo",10,"BOLSAS","INDIA"
"1569","2022",10,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","INDIGO, polvo",10,"BOLSAS","INDIA"
"1570","2022",10,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ALGODON, fibra sin cardar ni peinar (>28.57 mm = o <34.92 mm)",39306,"FARDOS","EEUU"
"1571","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","MANI, grano sin cáscara",104000,"SACO(S)","BOLIVIA"
"1572","2022",10,"PUESTO DE CONTROL- CEBAF","ROSA, flores frescas cortadas",6700,"CAJA(S)","ECUADOR"
"1573","2022",10,"PUESTO DE CONTROL- CEBAF","CLAVEL, flores frescas cortadas",300,"CAJA(S)","ECUADOR"
"1574","2022",10,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AVENA, grano trabajado (mondado, perlado, troceado o quebrantado)",48000,"SACO(S)","CHILE"
"1575","2022",10,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","FREJOL, grano",47780,"SACO(S)","ARGENTINA"
"1576","2022",10,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","GARBANZO, grano",46000,"SACO(S)","MEXICO"
"1577","2022",10,"IÑAPARI, MADRE DE DIOS","MAIZ AMARILLO DURO, grano",48000,"GRANEL","BRASIL"
"1578","2022",10,"IÑAPARI, MADRE DE DIOS","MAIZ AMARILLO DURO, grano",32000,"GRANEL","BRASIL"
"1579","2022",10,"IÑAPARI, MADRE DE DIOS","MAIZ AMARILLO DURO, grano",32000,"GRANEL","BRASIL"
"1580","2022",10,"IÑAPARI, MADRE DE DIOS","MAIZ AMARILLO DURO, grano",32000,"GRANEL","BRASIL"
"1581","2022",10,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, grano pilado",48600,"BOLSAS","BRASIL"
"1582","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","AZUCAR BLANCA O REFINADA (lectura polarimetrica mayor 99.5°)",24000,"SACO(S)","BOLIVIA"
"1583","2022",10,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","UVA (PASAS), secas industrialmente",40000,"CAJA(S)","CHILE"
"1584","2022",10,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ALGODON, fibra sin cardar ni peinar (>22.22 mm = o <28.57 mm)",297220,"FARDOS","EEUU"
"1585","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",40000,"GRANEL","BOLIVIA"
"1586","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",50300,"GRANEL","BOLIVIA"
"1587","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",84000,"GRANEL","BOLIVIA"
"1588","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",82600,"GRANEL","BOLIVIA"
"1589","2022",10,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","TE VERDE, hoja polvo",7,"BOLSAS","JAPON"
"1590","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",58000,"SACO(S)","BOLIVIA"
"1591","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","FREJOL NEGRO, grano",60000,"SACO(S)","BOLIVIA"
"1592","2022",10,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","FREJOL CANARIO, grano",1701,"BOLSAS","EEUU"
"1593","2022",10,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, grano pilado",6982,"BOLSAS","EEUU"
"1594","2022",10,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","LENTEJA, grano",1442,"BOLSAS","EEUU"
"1595","2022",10,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANZANA, fruto fresco",39656,"CAJA(S)","CHILE"
"1596","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","AJONJOLI, grano",29000,"SACO(S)","BOLIVIA"
"1597","2022",10,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MAIZ, harina",84000,"PACAS","COLOMBIA"
"1598","2022",10,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MADERA, monturas y mangos de herramientas, monturas y mangos de cepillos, brochas o escobas, de madera; hormas, ensanchadores y tensores del calzado, de madera ; con algún proceso de la CRF 2",28027,"UNIDADES","CHINA"
"1599","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",145000,"SACO(S)","BOLIVIA"
"1600","2022",10,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","LENTEJA, grano",131400,"SACO(S)","CANADA"
"1601","2022",10,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","Marañon (NUEZ DE CAJU), semilla alimenticia sin cascara, seca industriamente",24948,"CAJA(S)","BRASIL"
"1602","2022",10,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ALGODON, fibra sin cardar ni peinar (>28.57 mm = o <34.92 mm)",19152,"FARDOS","EEUU"
"1603","2022",10,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","PIMIENTO, semilla",0.038,"SACHETS","FRANCIA"
"1604","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",87000,"SACO(S)","BOLIVIA"
"1605","2022",10,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","COCO, fibra (para sustrato)",614520,"PALETAS","SRI LANKA"
"1606","2022",10,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARVEJA, grano partido",46410,"SACO(S)","EEUU"
"1607","2022",10,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","TOMATE, semilla",2.783,"SACHETS","ALEMANIA"
"1608","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","AZUCAR BLANCA O REFINADA (lectura polarimetrica mayor 99.5°)",56000,"SACO(S)","BOLIVIA"
"1609","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",53500,"SACO(S)","BOLIVIA"
"1610","2022",10,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AVENA, grano trabajado (mondado, perlado, troceado o quebrantado)",50000,"SACO(S)","CHILE"
"1611","2022",10,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","MANI, grano sin cáscara",87000,"SACO(S)","BOLIVIA"
