"","Año","Mes","Sede","Producto","Peso Kg.","Tipo de Envase","Pais Origen"
"866",2022,3,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","SANDIA, semilla",52.433,"SOBRES ALUMINIZADOS","CHILE"
"867",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",87000,"SACO(S)","BOLIVIA"
"868",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","LENTEJA, grano",184162,"SACO(S)","EEUU"
"869",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",114000,"SACO(S)","BOLIVIA"
"870",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",114000,"SACO(S)","BOLIVIA"
"871",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",144000,"SACO(S)","BOLIVIA"
"872",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",114000,"SACO(S)","BOLIVIA"
"873",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",114000,"SACO(S)","BOLIVIA"
"874",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","UVA (PASAS), secas industrialmente",20000,"CAJA(S)","CHILE"
"875",2022,3,"PUERTO DE PISCO , ICA","PINO, madera aserrada, con tratamiento de secado al horno o impregnación de sales",407975,"PAQUETES","BRASIL"
"876",2022,3,"PUERTO DE PISCO , ICA","PINO, madera aserrada, con tratamiento de secado al horno o impregnación de sales",274620,"PAQUETES","BRASIL"
"877",2022,3,"SANTA ROSA, TACNA","MANZANA, fruto fresco",11760,"CAJA(S)","CHILE"
"878",2022,3,"SANTA ROSA, TACNA","CIRUELA, fruto fresco",10080,"CAJA(S)","CHILE"
"879",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ALGODON, fibra sin cardar ni peinar (>22.22 mm = o <28.57 mm)",58870,"FARDOS","EEUU"
"880",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ALGODON, fibra sin cardar ni peinar (>28.57 mm = o <34.92 mm)",119810,"FARDOS","EEUU"
"881",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","COCO, fibra (para sustrato)",69640,"PALETAS","ESPAÑA"
"882",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",201000,"SACO(S)","BOLIVIA"
"883",2022,3,"SANTA ROSA, TACNA","MANZANA, fruto fresco",18620,"CAJA(S)","CHILE"
"884",2022,3,"SANTA ROSA, TACNA","PERA, fruta fresca",5040,"CAJA(S)","CHILE"
"885",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",173500,"SACO(S)","BOLIVIA"
"886",2022,3,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","MAIZ, semilla",14,"SACO(S)","EEUU"
"887",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",56000,"GRANEL","BOLIVIA"
"888",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",57000,"GRANEL","BOLIVIA"
"889",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",56000,"GRANEL","BOLIVIA"
"890",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","GIRASOL, torta",84000,"SACO(S)","BOLIVIA"
"891",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",55000,"GRANEL","BOLIVIA"
"892",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ALGODON, fibra sin cardar ni peinar (>28.57 mm = o <34.92 mm)",97290,"FARDOS","EEUU"
"893",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","GIRASOL, torta",28770,"GRANEL","BOLIVIA"
"894",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","GIRASOL, torta",53770,"GRANEL","BOLIVIA"
"895",2022,3,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","ALCACHOFA, semilla",0.01677,"SACHETS","HOLANDA"
"896",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, madera aserrada con tratamiento de secado al horno impregnación de sales",50750,"PAQUETES","CHINA"
"897",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, madera aserrada con tratamiento de secado al horno impregnación de sales",355200,"PAQUETES","CHINA"
"898",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",142500,"SACO(S)","BOLIVIA"
"899",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",113000,"SACO(S)","BOLIVIA"
"900",2022,3,"SANTA ROSA, TACNA","MANZANA, fruto fresco",16660,"CAJA(S)","CHILE"
"901",2022,3,"SANTA ROSA, TACNA","PERA, fruta fresca",6174,"CAJA(S)","CHILE"
"902",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PIMIENTA, grano seco al natural",15000,"SACO(S)","ECUADOR"
"903",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",112000,"GRANEL","BOLIVIA"
"904",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",56000,"GRANEL","BOLIVIA"
"905",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",27434,"SACO(S)","BOLIVIA"
"906",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",114800,"GRANEL","BOLIVIA"
"907",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",58000,"GRANEL","BOLIVIA"
"908",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",55800,"GRANEL","BOLIVIA"
"909",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",55000,"GRANEL","BOLIVIA"
"910",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",54500,"GRANEL","BOLIVIA"
"911",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",28090,"GRANEL","BOLIVIA"
"912",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",53630,"GRANEL","BOLIVIA"
"913",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",56000,"GRANEL","BOLIVIA"
"914",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",81000,"GRANEL","BOLIVIA"
"915",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","GIRASOL, torta",57370,"GRANEL","BOLIVIA"
"916",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",56000,"GRANEL","BOLIVIA"
"917",2022,3,"SANTA ROSA, TACNA","MANZANA, fruto fresco",23520,"CAJA(S)","CHILE"
"918",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","GARBANZO, grano",23000,"SACO(S)","ARGENTINA"
"919",2022,3,"SANTA ROSA, TACNA","PERA, fruta fresca",4032,"CAJA(S)","CHILE"
"920",2022,3,"SANTA ROSA, TACNA","MANZANA, fruto fresco",19600,"CAJA(S)","CHILE"
"921",2022,3,"SANTA ROSA, TACNA","PERA, fruta fresca",23040,"CAJA(S)","CHILE"
"922",2022,3,"SANTA ROSA, TACNA","PERA, fruta fresca",23040,"CAJA(S)","CHILE"
"923",2022,3,"SANTA ROSA, TACNA","MANZANA, fruto fresco",23520,"CAJA(S)","CHILE"
"924",2022,3,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","PIMIENTO, semilla",4.26,"SACHETS","ITALIA"
"925",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AZUCAR BLANCA O REFINADA (lectura polarimetrica mayor 99.5°)",79500,"SACO(S)","COLOMBIA"
"926",2022,3,"SANTA ROSA, TACNA","CIRUELA, fruto fresco",15912,"CAJA(S)","CHILE"
"927",2022,3,"SANTA ROSA, TACNA","NECTARINA, fruto fresco",6720,"CAJA(S)","CHILE"
"928",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",27760,"GRANEL","BOLIVIA"
"929",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",27000,"GRANEL","BOLIVIA"
"930",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","GIRASOL, torta",85140,"GRANEL","BOLIVIA"
"931",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",84000,"GRANEL","BOLIVIA"
"932",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, grano",84000,"GRANEL","BOLIVIA"
"933",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",53000,"GRANEL","BOLIVIA"
"934",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","GIRASOL, torta",81040,"GRANEL","BOLIVIA"
"935",2022,3,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",202000,"SACO(S)","BOLIVIA"
"936",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AZUCAR BLANCA O REFINADA (lectura polarimetrica mayor 99.5°)",105900,"BOLSAS","COLOMBIA"
"937",2022,3,"SANTA ROSA, TACNA","MANZANA, fruto fresco",21638.4,"CAJA(S)","CHILE"
"938",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, madera aserrada, con tratamiento de secado al horno o impregnación de sales",23036,"PALETAS","EEUU"
"939",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, madera aserrada con algún proceso de la CRF2",95632,"PAQUETES","CHILE"
"940",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, madera aserrada con algún proceso de la CRF2",63820,"PAQUETES","CHILE"
"941",2022,3,"SANTA ROSA, TACNA","CIRUELA, fruto fresco",23399,"CAJA(S)","CHILE"
"942",2022,3,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PERA, fruta fresca",22680,"CAJA(S)","ARGENTINA"
"943",2022,3,"IÑAPARI, MADRE DE DIOS","NUEZ DEL BRASIL, con cáscara seca al natural",25200,"SACO(S)","BRASIL"
