"","Año","Mes","Sede","Producto","Peso Kg.","Tipo de Envase","Pais Origen"
"1",2022,2,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","PIMIENTO, semilla",0.416,"SACHETS","EEUU"
"2",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",84430,"GRANEL","BOLIVIA"
"3",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",83740,"GRANEL","BOLIVIA"
"4",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",56010,"GRANEL","BOLIVIA"
"5",2022,2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PAPA, fécula",199950,"SACO(S)","ALEMANIA"
"6",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",55000,"GRANEL","BOLIVIA"
"7",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",108000,"GRANEL","BOLIVIA"
"8",2022,2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ALGODON, fibra sin cardar ni peinar (>34.92 mm)",322620,"FARDOS","EEUU"
"9",2022,2,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","TOMATE DE CASCARA(=TOMATILLO), semilla",0.035,"SACHETS","EEUU"
"10",2022,2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","CEBOLLA, triturada o pulverizada",11000,"CAJA(S)","CHINA"
"11",2022,2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AJO, granulado o secado industrial",3000,"CAJA(S)","CHINA"
"12",2022,2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AJO, polvo",10200,"CAJA(S)","CHINA"
"13",2022,2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","BETARRAGA, polvo",300,"CAJA(S)","CHINA"
"14",2022,2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ZANAHORIA, polvo",1000,"CAJA(S)","CHINA"
"15",2022,2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","NUEZ MOSCADA, triturada o molida",1500,"CAJA(S)","CHINA"
"16",2022,2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ZANAHORIA, semilla",184.8,"SOBRES ALUMINIZADOS","JAPON"
"17",2022,2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ZANAHORIA, semilla",4.8,"SOBRES ALUMINIZADOS","JAPON"
"18",2022,2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","COCO, fibra (para sustrato)",24400,"PALETAS","INDIA"
"19",2022,2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","COCO, fibra (para sustrato)",24400,"PALETAS","INDIA"
"20",2022,2,"PUESTO DE CONTROL- CEBAF","PAPAYA, fruto fresco",8400,"CAJA(S)","ECUADOR"
"21",2022,2,"PUESTO DE CONTROL- CEBAF","YUCA (=MANDIOCA), raíz fresca",2400,"CAJA(S)","ECUADOR"
"22",2022,2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MATERIAS VEGETALES, para tallar trabajadas con algun proceso de la CRF 2",973.611,"CAJA(S)","CHINA"
"23",2022,2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","COCO, fibra (para sustrato)",48800,"PALETAS","INDIA"
"24",2022,2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","COCO, fibra (para sustrato)",48800,"PALETAS","INDIA"
"25",2022,2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","COCO, fibra (para sustrato)",48800,"PALETAS","INDIA"
"26",2022,2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","COCO, fibra (para sustrato)",48800,"PALETAS","INDIA"
"27",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",55860,"GRANEL","BOLIVIA"
"28",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",26850,"GRANEL","BOLIVIA"
"29",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",28000,"GRANEL","BOLIVIA"
"30",2022,2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ALGODON, fibra sin cardar ni peinar (>22.22 mm = o <28.57 mm)",59380,"FARDOS","EEUU"
"31",2022,2,"SANTA ROSA, TACNA","CIRUELA, fruto fresco",13920,"CAJA(S)","CHILE"
"32",2022,2,"SANTA ROSA, TACNA","NECTARINA, fruto fresco",7584,"CAJA(S)","CHILE"
"33",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",116000,"SACO(S)","BOLIVIA"
"34",2022,2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","Marañon (NUEZ DE CAJU), semilla alimenticia sin cascara, seca industriamente",15876,"CAJA(S)","BRASIL"
"35",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","MAIZ AMARILLO DURO, grano",56000,"SACO(S)","BOLIVIA"
"36",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","MAIZ AMARILLO DURO, grano",28000,"SACO(S)","BOLIVIA"
"37",2022,2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PAPA, hojuelas y pellets",20120,"BOLSAS","ALEMANIA"
"38",2022,2,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","ARROZ, grano descascarillado",1,"BOLSAS","BRASIL"
"39",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",174000,"SACO(S)","BOLIVIA"
"40",2022,2,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","PIMIENTO, semilla",23,"BALDES","SUDAFRICA"
"41",2022,2,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","TOMATE, semilla",0.013,"SACHETS","HOLANDA"
"42",2022,2,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","TOMATE, semilla",0.212,"SACHETS","HOLANDA"
"43",2022,2,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","VID, plántula in vitro",2.2,"TUBOS","ESPAÑA"
"44",2022,2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MADERA, monturas y mangos de herramientas, monturas y mangos de cepillos, brochas o escobas, de madera; hormas, ensanchadores y tensores del calzado, de madera ; con algún proceso de la CRF 2",28250,"UNIDADES","CHINA"
"45",2022,2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MADERA, monturas y mangos de herramientas, monturas y mangos de cepillos, brochas o escobas, de madera; hormas, ensanchadores y tensores del calzado, de madera ; con algún proceso de la CRF 2",27640,"UNIDADES","CHINA"
"46",2022,2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","PINO, madera aserrada con algún proceso de la CRF2",222813,"PAQUETES","CHILE"
"47",2022,2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MADERA EN PLAQUITAS, o particulas distinta de coníferas con algún proceso de la CRF 2",600,"PALETAS","CHILE"
"48",2022,2,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","FREJOL, grano",2.4,"BOLSAS","ARGENTINA"
"49",2022,2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MADERA, láminas para chapado
",7778.144,"PALETAS","CHINA"
"50",2022,2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANZANA, fruto fresco",18522,"CAJA(S)","EEUU"
"51",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",145000,"SACO(S)","BOLIVIA"
"52",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",54000,"GRANEL","BOLIVIA"
"53",2022,2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","LENTEJA, grano",80286,"SACO(S)","CANADA"
"54",2022,2,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","TOMATE, semilla",0.091,"SACHETS","HOLANDA"
"55",2022,2,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","TOMATE, semilla",0.019,"SACHETS","HOLANDA"
"56",2022,2,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","MELON, semilla",1.285,"SACHETS","HOLANDA"
"57",2022,2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MAIZ, harina",12000,"BOLSAS","COLOMBIA"
"58",2022,2,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","TOMATE, semilla",0.02,"SACHETS","HOLANDA"
"59",2022,2,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","CONTROLADOR BIOLOGICO, especímenes",0.16,"LOTE(S)","HOLANDA"
"60",2022,2,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","CONTROLADOR BIOLOGICO, especímenes",3.2,"LOTE(S)","HOLANDA"
"61",2022,2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","COLZA, torta",78000,"BOLSAS","CHILE"
"62",2022,2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","DACTYLIS, semilla",16870,"SACO(S)","EEUU"
"63",2022,2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ALPISTE (=PHALARIS), grano",49986,"SACO(S)","CANADA"
"64",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",84000,"GRANEL","BOLIVIA"
"65",2022,2,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","CONTROLADOR BIOLOGICO, especímenes",9.15,"LOTE(S)","HOLANDA"
"66",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",116000,"SACO(S)","BOLIVIA"
"67",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",114500,"SACO(S)","BOLIVIA"
"68",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",114500,"SACO(S)","BOLIVIA"
"69",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",115000,"SACO(S)","BOLIVIA"
"70",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",115000,"SACO(S)","BOLIVIA"
"71",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",141500,"SACO(S)","BOLIVIA"
"72",2022,2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TRIGO, grano",5808330,"GRANEL","EEUU"
"73",2022,2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TRIGO, grano",6990150,"GRANEL","EEUU"
"74",2022,2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","CAUCHO, técnicamente especificado (TSNR)",40320,"PALETAS","GUATEMALA"
"75",2022,2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","CAUCHO, técnicamente especificado (TSNR)",20160,"PAQUETES","GUATEMALA"
"76",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",57000,"GRANEL","BOLIVIA"
"77",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",58000,"SACO(S)","BOLIVIA"
"78",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",55980,"GRANEL","BOLIVIA"
"79",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","GIRASOL, torta",114800,"GRANEL","BOLIVIA"
"80",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",54000,"GRANEL","BOLIVIA"
"81",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",28880,"GRANEL","BOLIVIA"
"82",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","GIRASOL, torta",81120,"GRANEL","BOLIVIA"
"83",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",27850,"GRANEL","BOLIVIA"
"84",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","GIRASOL, torta",82300,"GRANEL","BOLIVIA"
"85",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",57310,"GRANEL","BOLIVIA"
"86",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",84000,"GRANEL","BOLIVIA"
"87",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",112000,"GRANEL","BOLIVIA"
"88",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",168050,"SACO(S)","BOLIVIA"
"89",2022,2,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","TE VERDE",6.55,"BOLSAS","CANADA"
"90",2022,2,"PUESTO DE CONTROL- CEBAF","CAÑA DE GUAYAQUIL, seca al natural",68000,"UNIDADES","ECUADOR"
"91",2022,2,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","TOMATE, semilla",0.036,"SACHETS","ESPAÑA"
"92",2022,2,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","PEPINILLO, semilla",11.36,"SACHETS","ESPAÑA"
"93",2022,2,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","BERENJENA, semilla",0.171,"SACHETS","ESPAÑA"
"94",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",114000,"SACO(S)","BOLIVIA"
"95",2022,2,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","TOMATE, semilla",0.096,"SACHETS","ESPAÑA"
"96",2022,2,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ALGODON, fibra sin cardar ni peinar (>28.57 mm = o <34.92 mm)",60400,"FARDOS","EEUU"
"97",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",113000,"SACO(S)","BOLIVIA"
"98",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","AZUCAR BLANCA O REFINADA (lectura polarimetrica mayor 99.5°)",199000,"SACO(S)","BOLIVIA"
"99",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",115000,"SACO(S)","BOLIVIA"
"100",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",115000,"SACO(S)","BOLIVIA"
"101",2022,2,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",115000,"SACO(S)","BOLIVIA"
