"","Año","Mes","Sede","Producto","Peso.Kg.","Tipo.de.Envase","Pais.Origen"
"10259",2025,5,"AGUAS VERDES, TUMBES","ROSA, flores frescas cortadas",8928,"CAJA(S)","ECUADOR"
"10260",2025,5,"AGUAS VERDES, TUMBES","Las demás coniferas, las demas maderas aserradas o desbastadas longitudinalmente, cortada o desenrollada, incluso cepillada,lijada o unida por lo extremos, de espesor superior a 6 mm, con algun tratamiento de la CRF 2",27940,"PIEZAS","ECUADOR"
"10261",2025,5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",84000,"GRANEL","BOLIVIA"
"10262",2025,5,"IÑAPARI, MADRE DE DIOS","NUEZ DEL BRASIL, con cáscara seca al natural",26640,"GRANEL","BRASIL"
"10263",2025,5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",28000,"GRANEL","BOLIVIA"
"10264",2025,5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",81900,"GRANEL","BOLIVIA"
"10265",2025,5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",56000,"GRANEL","BOLIVIA"
"10266",2025,5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",55600,"GRANEL","BOLIVIA"
"10267",2025,5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANZANA, fruta fresca",19404,"CAJA(S)","EEUU"
"10268",2025,5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","GARBANZO, grano",48000,"SACO(S)","MEXICO"
"10269",2025,5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","KIWI, fruto fresco",16800,"CAJA(S)","CHILE"
"10270",2025,5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","MANI, grano sin cáscara",59500,"SACO(S)","BOLIVIA"
"10271",2025,5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MADERA, monturas y mangos de herramientas, monturas y mangos de cepillos, brochas o escobas, de madera; hormas, ensanchadores y tensores del calzado, de madera ; con algún proceso de la CRF 2",28037.4,"UNIDADES","HONG KONG"
"10272",2025,5,"SANTA ROSA, TACNA","MANZANA, fruto fresco",23520,"CAJA(S)","CHILE"
"10273",2025,5,"SANTA ROSA, TACNA","MANZANA, fruto fresco",23520,"CAJA(S)","CHILE"
"10274",2025,5,"SANTA ROSA, TACNA","PERA, fruta fresca",19998,"CAJA(S)","CHILE"
"10275",2025,5,"SANTA ROSA, TACNA","MANZANA, fruto fresco",23520,"CAJA(S)","CHILE"
"10276",2025,5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","BAMBU, artículos de cestería obtenidos directamente en su forma con materia trenzable con algún proceso de la CRF 2",1519.7,"UNIDADES","CHINA"
"10277",2025,5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AZUCAR BLANCA O REFINADA (lectura polarimetrica mayor 99.5°)",96600,"SACO(S)","COLOMBIA"
"10278",2025,5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",28000,"GRANEL","BOLIVIA"
"10279",2025,5,"SANTA ROSA, TACNA","MANZANA, fruto fresco",23520,"CAJA(S)","CHILE"
"10280",2025,5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AVENA, grano trabajado (mondado, perlado, troceado o quebrantado)",45000,"SACO(S)","CHILE"
"10281",2025,5,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","MEZCLA DE ESPECIAS, molida",750,"CAJA(S)","ESPAÑA"
"10282",2025,5,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","MAIZ, semilla",24.5,"SOBRES","EEUU"
"10283",2025,5,"SANTA ROSA, TACNA","MANZANA, fruto fresco",23520,"CAJA(S)","CHILE"
"10284",2025,5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","NARANJA, fruto fresco",17000,"CAJA(S)","EEUU"
"10285",2025,5,"SANTA ROSA, TACNA","MANZANA, fruto fresco",22447.2,"CAJA(S)","CHILE"
"10286",2025,5,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","COL DE MILAN, semilla",2.15,"SACHETS","JAPON"
"10287",2025,5,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","COL, semilla",2.15,"SACHETS","JAPON"
"10288",2025,5,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","LECHUGA, semilla",8.47,"SACHETS","JAPON"
"10289",2025,5,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","ZANAHORIA, semilla",0.7,"SACHETS","JAPON"
"10290",2025,5,"SANTA ROSA, TACNA","MANZANA, fruto fresco",23520,"CAJA(S)","CHILE"
"10291",2025,5,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","MADERA, cajas con algún proceso de la CRF 2",839,"CAJA(S)","EEUU"
"10292",2025,5,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","MADERA, paletas, paletas caja y demas plataformas para carga, collarines para paletas, con algún proceso de la CRF 2",855.8,"PALETAS","EEUU"
"10293",2025,5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","GARBANZO, grano",46000,"SACO(S)","MEXICO"
"10294",2025,5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",55510,"GRANEL","BOLIVIA"
"10295",2025,5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","AJONJOLI, grano",58000,"SACO(S)","BOLIVIA"
"10296",2025,5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANZANA, fruta fresca",18522,"CAJA(S)","EEUU"
"10297",2025,5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANZANA, fruta fresca",18522,"CAJA(S)","EEUU"
"10298",2025,5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANZANA, fruta fresca",18522,"CAJA(S)","EEUU"
"10299",2025,5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANZANA, fruta fresca",18522,"CAJA(S)","EEUU"
"10300",2025,5,"AGUAS VERDES, TUMBES","ROSA, flores frescas cortadas",3813,"CAJA(S)","ECUADOR"
"10301",2025,5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANZANA, fruta fresca",18522,"CAJA(S)","EEUU"
"10302",2025,5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","Los demas articulos de cesteria con algun proceso de CRF 2",369.75,"CAJA(S)","GUATEMALA"
"10303",2025,5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","Los demas articulos de cesteria con algun proceso de CRF 2",36.138,"CAJA(S)","GUATEMALA"
"10304",2025,5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MARCOS, madera",109.101,"CAJA(S)","GUATEMALA"
"10305",2025,5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MARCOS, madera",577.5,"CAJA(S)","GUATEMALA"
"10306",2025,5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",196000,"SACO(S)","BOLIVIA"
"10307",2025,5,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",140000,"SACO(S)","BOLIVIA"
"10308",2025,5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MADERA, en bruto de coníferas tratada agentes de conservación
",52000,"UNIDADES","CHILE"
"10309",2025,5,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MADERA, en bruto de coníferas tratada agentes de conservación
",52000,"UNIDADES","CHILE"
"10310",2025,5,"SANTA ROSA, TACNA","MANZANA, fruto fresco",20678,"CAJA(S)","CHILE"
