"","Año","Mes","Sede","Producto","Peso.Kg.","Tipo.de.Envase","Pais.Origen"
"26247","2023",12,"IÑAPARI, MADRE DE DIOS","MAIZ AMARILLO DURO, grano",96000,"SACO(S)","BRASIL"
"26248","2023",12,"IÑAPARI, MADRE DE DIOS","MAIZ AMARILLO DURO, grano",128000,"SACO(S)","BRASIL"
"26249","2023",12,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",28960,"GRANEL","BOLIVIA"
"26250","2023",12,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",30000,"GRANEL","BOLIVIA"
"26251","2023",12,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",89000,"GRANEL","BOLIVIA"
"26252","2023",12,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",57384,"SACO(S)","BOLIVIA"
"26253","2023",12,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",144643,"SACO(S)","BOLIVIA"
"26254","2023",12,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",24849,"SACO(S)","BOLIVIA"
"26255","2023",12,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",51606,"SACO(S)","BOLIVIA"
"26256","2023",12,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",55720,"GRANEL","BOLIVIA"
"26257","2023",12,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, harina",24959,"SACO(S)","BOLIVIA"
"26258","2023",12,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",50660,"GRANEL","BOLIVIA"
"26259","2023",12,"PUESTO DE CONTROL TERRESTRE DESAGUADERO","SOYA, torta",24420,"SACO(S)","BOLIVIA"
"26260","2023",12,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","ARROZ, grano pilado",250000,"SACO(S)","URUGUAY"
"26261","2023",12,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AZUCAR CRUDA, sólido",250000,"SACO(S)","EL SALVADOR"
"26262","2023",12,"OFICINA PUESTO DE CONTROL AEREO -  PROV. CONST. DEL CALLAO","TRUFAS (Tuber spp), frescas o refrigeradas",0.5,"CAJA(S)","ITALIA"
"26263","2023",12,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","TRACTOR USADO, con motor de potencia superior a 75 kW pero inferior o igual a 130 kW",12240,"UNIDADES","CHINA"
"26264","2023",12,"IÑAPARI, MADRE DE DIOS","YUCA, harina",8000,"FARDOS","BRASIL"
"26265","2023",12,"IÑAPARI, MADRE DE DIOS","YUCA (=MANDIOCA), fécula",19000,"FARDOS","BRASIL"
"26266","2023",12,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","AZUCAR CRUDA, sólido",520000,"SACO(S)","BRASIL"
"26267","2023",12,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MADERA, monturas y mangos de herramientas, monturas y mangos de cepillos, brochas o escobas, de madera; hormas, ensanchadores y tensores del calzado, de madera ; con algún proceso de la CRF 2",28068,"SACO(S)","CHINA"
"26268","2023",12,"OFICINA PUESTO DE CONTROL MARITIMO - PROV. CONST. DEL CALLAO","MANI, grano sin cáscara",25000,"BIG BAG","BRASIL"
"26269","2023",12,"SANTA ROSA, TACNA","MANZANA, fruto fresco",22873,"CAJA(S)","CHILE"
